cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status
7.790182813,1,Tier 1,Germany,100-300,3,96.11139907,49.44529605,Cybersecurity,Consulting,6.994082892,Placed
6.104306053,2,Tier 2,UK,300+,3,83.35639821,59.63118601,Core CS,Consulting,2.536500096,Placed
7.359546813,2,Tier 2,Canada,100-300,0,90.76676031,53.34506668,AI/ML,Finance,5.903912957,Placed
6.439903348,0,Tier 2,Germany,100-300,0,90.72854782,62.31122585,Cybersecurity,Other,4.935014215,Not Placed
6.076669292,0,Tier 2,UK,100-300,1,71.11263292,70.60452142,AI/ML,Healthcare,7.838116082,Placed
6.522696753,2,Tier 2,USA,300+,3,66.89621625,30.46698844,Data Science,Healthcare,4.978788057,Not Placed
7.873205482,0,Tier 1,UK,100-300,0,96.19780352,67.01060911,Data Science,Consulting,6.484092204,Not Placed
7.625704001,1,Tier 1,Canada,300+,2,97.10191346,60.72841546,Core CS,Finance,3.350676294,Placed
6.141049073,0,Tier 1,UK,300+,0,76.63029712,61.24782137,Core CS,Other,6.764964383,Placed
8.386012,0,Tier 3,Germany,300+,2,80.75314174,55.74786723,Cloud,Consulting,4.889335474,Placed
5.408042984,3,Tier 1,India,Top 100,1,88.56528508,55.20109891,Data Science,Consulting,4.093605644,Not Placed
7.655498615,0,Tier 2,India,300+,2,37.97660486,55.25721376,Cloud,Consulting,8.935447103,Placed
6.255198631,2,Tier 1,India,100-300,5,66.90802447,91.73087017,Cybersecurity,Healthcare,4.252866305,Placed
7.89346702,1,Tier 2,USA,100-300,3,57.21285065,48.88529412,Cloud,Tech,6.895694712,Placed
8.444871294,0,Tier 2,UK,300+,2,66.41867201,67.9527189,AI/ML,Tech,6.711427989,Not Placed
7.857212748,1,Tier 2,UK,100-300,0,53.04642221,65.72610831,AI/ML,Tech,5.318680002,Placed
8.087351595,0,Tier 2,Germany,Top 100,2,70.69246159,75.02457139,Data Science,Manufacturing,5.303311039,Placed
7.865413382,1,Tier 2,UK,Top 100,1,61.12147147,56.51328464,AI/ML,Other,9.20756603,Placed
6.634158676,2,Tier 1,USA,100-300,1,84.22244292,94.72669409,Core CS,Manufacturing,4.49767404,Not Placed
6.859093197,3,Tier 2,Canada,300+,3,73.88951589,71.34640566,Cybersecurity,Tech,6.522471609,Placed
6.933515542,0,Tier 3,UK,100-300,1,79.59137728,74.32370792,Core CS,Other,7.552257049,Placed
8.139702186,0,Tier 3,India,100-300,4,73.61629573,52.38150222,Data Science,Manufacturing,2.950695926,Placed
5.882305452,2,Tier 1,Germany,100-300,3,53.97270818,67.01991057,Cybersecurity,Other,5.205121722,Not Placed
7.079451052,0,Tier 2,UK,100-300,2,89.81412145,74.80803369,Cloud,Finance,3.363962694,Not Placed
6.853442705,1,Tier 1,Canada,300+,1,57.34977031,85.98607671,Cloud,Other,1.44285304,Placed
6.156236436,3,Tier 3,UK,Top 100,1,68.61721456,53.25007441,Cloud,Consulting,4.366342067,Not Placed
7.426687396,1,Tier 3,India,100-300,2,61.27805851,58.21530705,Cloud,Healthcare,4.34184048,Placed
6.700143354,4,Tier 2,UK,100-300,1,85.76568863,54.00288653,Cybersecurity,Healthcare,2.756475924,Not Placed
7.357229206,1,Tier 2,Germany,300+,2,73.81846359,41.42185441,Data Science,Consulting,4.227211803,Not Placed
6.250563812,1,Tier 1,Germany,100-300,2,81.94397655,79.1076429,Cybersecurity,Healthcare,1.0,Not Placed
7.223974901,0,Tier 1,Canada,300+,1,56.47217846,86.15671383,Core CS,Manufacturing,6.236006955,Placed
6.908949969,2,Tier 1,USA,300+,1,49.88530757,37.92289419,Data Science,Consulting,5.694069923,Not Placed
5.636179405,4,Tier 1,USA,100-300,1,58.34184552,76.95955719,Cloud,Other,3.911592581,Not Placed
7.148140429,0,Tier 1,Germany,100-300,1,70.85887779,92.51595703,Cybersecurity,Tech,3.484514067,Placed
7.255721461,2,Tier 2,Germany,100-300,2,78.99280157,41.12602415,Cybersecurity,Other,6.483880817,Placed
7.857180744,3,Tier 2,UK,300+,1,78.31676549,61.28347769,Cloud,Manufacturing,4.120168399,Placed
7.352047943,1,Tier 1,UK,100-300,1,82.21335075,56.82164631,Cybersecurity,Tech,4.122819696,Placed
6.689405557,0,Tier 1,Canada,300+,2,96.4909287,74.5267912,AI/ML,Finance,7.464625603,Placed
7.448735558,0,Tier 1,Canada,100-300,1,65.11034868,45.77010501,Cybersecurity,Finance,6.784561415,Placed
7.647406902,1,Tier 1,Canada,300+,3,100.0,68.01789265,Cybersecurity,Tech,5.856048669,Placed
5.78408576,1,Tier 3,USA,Top 100,1,58.72878326,64.18039552,Cloud,Other,4.064331837,Not Placed
7.355055543,0,Tier 3,UK,100-300,3,60.27328754,85.75130417,AI/ML,Other,5.115095381,Not Placed
7.073401988,1,Tier 1,India,100-300,1,91.05348506,30.0,Core CS,Finance,7.435826449,Placed
7.695038671,1,Tier 1,USA,Top 100,3,61.33737625,73.19122826,Cybersecurity,Consulting,6.835425425,Placed
6.417462479,0,Tier 2,USA,300+,1,50.85100544,56.20512919,AI/ML,Healthcare,6.153099493,Placed
6.960882253,2,Tier 2,UK,Top 100,2,98.2815644,51.69221536,Data Science,Other,4.389666285,Not Placed
6.358055968,0,Tier 3,UK,100-300,1,46.53733423,55.13677405,Cybersecurity,Finance,5.276451359,Placed
8.437088658,0,Tier 3,India,100-300,0,86.92731088,72.68064039,AI/ML,Consulting,7.336098342,Placed
6.060896028,0,Tier 3,UK,300+,4,88.35101133,47.88855093,AI/ML,Finance,4.528670817,Not Placed
7.17544187,3,Tier 3,USA,100-300,1,62.32043335,75.98184657,Core CS,Manufacturing,7.355502261,Placed
7.485554087,1,Tier 2,UK,300+,1,65.3901256,50.89184642,AI/ML,Other,3.361073248,Not Placed
7.618278271,0,Tier 3,UK,100-300,2,43.36561673,80.50025721,Data Science,Finance,4.740418569,Placed
5.602483447,2,Tier 1,UK,300+,3,58.30554294,59.32615852,Cloud,Other,6.472296033,Not Placed
6.256966335,1,Tier 2,Canada,300+,1,62.21130585,92.28392531,Cybersecurity,Healthcare,4.856939798,Not Placed
7.369648715,2,Tier 2,UK,100-300,2,80.04232102,72.55181995,Cybersecurity,Consulting,7.187112956,Placed
8.910374164,0,Tier 3,India,100-300,4,73.74834761,79.66189882,Core CS,Healthcare,5.668926712,Placed
7.562752107,0,Tier 1,Germany,300+,1,60.17371285,62.61638361,Cloud,Tech,4.81421716,Placed
6.660992254,2,Tier 1,Canada,Top 100,0,75.31398871,60.47415577,Cybersecurity,Other,6.534569896,Not Placed
7.85803344,1,Tier 1,India,300+,0,86.04567731,71.59283548,Cloud,Other,6.968833241,Placed
5.843585482,2,Tier 2,USA,100-300,2,83.84656674,85.66799256,Data Science,Tech,3.63398469,Placed
6.394919404,1,Tier 3,Canada,100-300,2,59.07866769,30.64309176,Core CS,Other,5.261555189,Placed
7.483612261,1,Tier 2,USA,100-300,0,60.26132713,76.95343018,AI/ML,Tech,4.666843529,Placed
6.694038082,2,Tier 3,Canada,100-300,2,60.13713263,74.84937936,Cybersecurity,Finance,1.669711866,Placed
7.698229932,1,Tier 2,UK,300+,2,63.28096346,38.1984535,Core CS,Other,3.467620665,Not Placed
7.427703269,3,Tier 3,Canada,100-300,1,78.176353,38.73053246,AI/ML,Manufacturing,6.116015219,Not Placed
7.613947783,2,Tier 3,Canada,300+,1,50.04774636,68.58717209,AI/ML,Consulting,4.15342996,Not Placed
5.330817873,2,Tier 1,India,100-300,0,61.69969846,61.20018442,Cloud,Tech,5.508913141,Not Placed
6.921352122,3,Tier 1,India,300+,0,61.88071921,85.73203069,AI/ML,Consulting,4.344206683,Not Placed
7.751175575,1,Tier 2,India,100-300,1,64.89884906,52.28688071,AI/ML,Tech,5.083775488,Placed
6.513595086,2,Tier 1,UK,Top 100,0,89.9427115,67.64928894,AI/ML,Manufacturing,8.065994381,Not Placed
6.296573774,1,Tier 3,Canada,300+,3,85.39478742,81.84457922,AI/ML,Other,4.844099313,Not Placed
8.410383722,0,Tier 2,India,300+,0,47.10038982,80.5041174,Data Science,Other,6.936751022,Placed
8.628698828,1,Tier 3,USA,300+,2,76.47364438,68.59990665,Core CS,Finance,7.310591981,Placed
7.607059533,1,Tier 3,Canada,300+,0,57.69100216,94.54839104,Data Science,Manufacturing,5.260734874,Placed
7.457645953,0,Tier 3,UK,300+,3,93.47458216,65.90167702,AI/ML,Healthcare,4.679975227,Placed
6.198948277,2,Tier 2,USA,300+,1,83.29201618,46.15286874,Core CS,Manufacturing,6.240223615,Not Placed
6.785175482,1,Tier 3,Germany,100-300,5,80.26831103,40.3898771,Core CS,Consulting,1.820006744,Not Placed
6.30566203,4,Tier 2,Canada,300+,1,56.4749007,46.00066226,Cloud,Manufacturing,7.18433423,Not Placed
6.456075283,4,Tier 1,Germany,Top 100,3,70.2205712,72.16037356,Data Science,Consulting,3.788143699,Not Placed
6.130203249,0,Tier 1,USA,100-300,1,69.16332525,72.19410142,Cybersecurity,Consulting,4.85735808,Placed
7.158079684,0,Tier 2,Canada,300+,1,78.38408861,63.24187622,Cybersecurity,Consulting,5.913017549,Placed
7.931791484,2,Tier 1,UK,300+,2,71.41341957,75.54685829,Cloud,Finance,7.099040778,Placed
6.882288396,0,Tier 2,USA,Top 100,2,65.71433311,48.91414583,Cloud,Finance,7.110434039,Placed
7.92866143,4,Tier 2,UK,100-300,0,64.58595636,37.93702068,Core CS,Consulting,4.15733123,Not Placed
7.603433064,2,Tier 1,UK,300+,2,77.51258723,72.15687792,AI/ML,Consulting,5.560277836,Placed
6.682243747,1,Tier 2,India,300+,3,87.38377372,41.87834029,Data Science,Manufacturing,3.054074356,Not Placed
8.192110018,0,Tier 1,Germany,300+,0,90.96237983,54.17215098,AI/ML,Consulting,4.420622935,Placed
7.257033177,4,Tier 2,India,Top 100,1,68.80840932,43.48253528,Core CS,Other,5.977568587,Not Placed
6.386917913,0,Tier 3,Canada,Top 100,4,75.26201747,77.09090604,Cloud,Finance,6.152043315,Placed
5.543131145,2,Tier 3,India,Top 100,0,49.4236023,43.85124506,AI/ML,Healthcare,4.649471751,Not Placed
6.362049506,1,Tier 1,UK,300+,4,57.55527381,31.07460838,Cybersecurity,Finance,2.106827356,Not Placed
7.79295289,2,Tier 3,USA,100-300,1,75.50773089,75.71711018,Cybersecurity,Other,4.487304159,Placed
8.322893815,0,Tier 1,USA,100-300,2,61.81836043,64.13127312,Cybersecurity,Consulting,4.187802626,Placed
6.285781354,1,Tier 3,USA,300+,0,90.1068227,51.08165898,Core CS,Other,2.90633194,Not Placed
7.445710095,0,Tier 2,India,100-300,1,87.7067486,67.17602222,Cloud,Tech,3.112109847,Placed
7.340391947,0,Tier 3,Canada,100-300,3,74.54850938,88.98079633,Data Science,Other,6.363376395,Placed
5.931724513,3,Tier 3,Canada,Top 100,0,39.87705159,81.29093583,Cloud,Finance,6.29103701,Not Placed
7.41457516,1,Tier 1,Germany,100-300,0,55.02385299,45.30072135,Data Science,Consulting,6.518588669,Not Placed
5.429899447,3,Tier 2,USA,300+,2,68.42289272,69.17593357,Data Science,Healthcare,5.136891406,Not Placed
7.800836874,3,Tier 3,USA,100-300,1,67.43850079,35.74862721,Cloud,Finance,3.91541532,Not Placed
6.930332219,1,Tier 1,Canada,100-300,1,63.87141081,53.85090511,Data Science,Manufacturing,4.026053257,Not Placed
7.896773619,0,Tier 2,USA,100-300,0,63.07001128,46.47285988,Core CS,Healthcare,5.591158494,Placed
6.554061558,1,Tier 2,Canada,Top 100,2,70.20603422,69.96321808,Cybersecurity,Other,5.340521961,Placed
7.27148465,0,Tier 2,UK,Top 100,2,78.95569937,67.97025221,Cybersecurity,Other,3.52434718,Placed
7.246407922,3,Tier 2,UK,100-300,2,51.69857777,60.15521512,Data Science,Consulting,5.21537361,Placed
5.764051262,4,Tier 2,Canada,100-300,0,63.20046889,35.69160593,AI/ML,Manufacturing,5.287169966,Not Placed
5.223663193,2,Tier 3,Canada,100-300,0,64.71696848,77.33856485,Core CS,Manufacturing,5.119697345,Not Placed
7.317093565,0,Tier 3,Germany,100-300,2,77.30004514,70.27911435,AI/ML,Manufacturing,8.009836263,Placed
6.970222211,1,Tier 1,India,300+,1,80.36883165,52.55975131,Core CS,Healthcare,5.587886118,Not Placed
6.72855105,2,Tier 3,Canada,100-300,2,74.54861653,61.35297135,Core CS,Manufacturing,2.248645863,Placed
7.34741092,0,Tier 3,UK,300+,4,78.60516845,65.43659065,Data Science,Tech,6.142273684,Placed
6.413624881,0,Tier 2,Germany,100-300,2,74.55115255,81.78189943,AI/ML,Healthcare,1.0,Placed
6.995523185,0,Tier 2,USA,100-300,1,86.55153095,50.62023969,Cloud,Healthcare,3.95633714,Placed
6.451460066,1,Tier 2,Germany,Top 100,0,75.46155878,48.61942019,Core CS,Tech,5.218117291,Not Placed
8.183585409,0,Tier 2,Canada,300+,1,81.80615734,69.07951661,Data Science,Manufacturing,6.968848848,Placed
6.102775882,1,Tier 3,USA,Top 100,2,73.87226061,71.1887994,Data Science,Other,6.679158685,Placed
7.717652958,2,Tier 1,Germany,300+,2,66.7116025,58.29425401,Cybersecurity,Healthcare,5.779290806,Placed
7.150904865,3,Tier 3,Canada,300+,1,78.72545575,87.88644217,Core CS,Manufacturing,6.791887375,Placed
8.391119731,0,Tier 1,Germany,100-300,1,53.21147392,58.06633739,Cybersecurity,Consulting,6.876121311,Placed
7.646446239,2,Tier 2,UK,100-300,2,82.89098865,67.713493,AI/ML,Other,5.280106007,Placed
7.523492525,0,Tier 2,Germany,Top 100,2,93.60892542,67.29434029,Cloud,Consulting,3.990578608,Placed
6.486666544,3,Tier 2,USA,300+,2,30.59266827,34.73481491,AI/ML,Healthcare,3.803874601,Not Placed
6.058066796,0,Tier 2,USA,100-300,1,68.47515343,37.55398152,Core CS,Healthcare,6.947052341,Placed
7.700939145,2,Tier 1,USA,300+,1,64.97266363,65.09292145,AI/ML,Tech,2.927603533,Not Placed
6.59444546,1,Tier 3,Canada,100-300,3,85.99418068,75.60554723,Data Science,Consulting,4.161019816,Placed
6.440403824,0,Tier 3,India,Top 100,1,76.14901108,60.32812586,Data Science,Healthcare,5.10349453,Placed
6.036869081,1,Tier 3,USA,300+,1,75.07960019,80.5806601,Core CS,Consulting,4.536844119,Not Placed
6.531257861,0,Tier 1,UK,Top 100,2,73.04182392,84.60203501,Cloud,Healthcare,3.827618221,Placed
6.500132305,1,Tier 3,USA,300+,3,59.539557,100.0,Data Science,Finance,5.160676268,Placed
7.298273799,0,Tier 1,Canada,100-300,3,70.38479475,56.58678801,Core CS,Consulting,5.842118059,Placed
6.063775435,0,Tier 3,USA,300+,0,91.39948596,59.26893633,Cloud,Other,5.31833427,Placed
8.425439127,0,Tier 2,USA,300+,1,58.77750869,46.86612585,AI/ML,Other,2.701168489,Placed
7.208844218,2,Tier 3,Canada,300+,1,80.23811697,63.88990833,Data Science,Healthcare,3.890712105,Placed
7.251470947,2,Tier 2,UK,300+,3,54.46795797,80.68314666,Cloud,Manufacturing,4.063388629,Placed
7.513515298,3,Tier 3,Canada,300+,1,73.56161822,70.65832324,Cybersecurity,Consulting,5.892898038,Not Placed
5.958729614,1,Tier 1,Canada,100-300,4,86.61748577,50.08440302,AI/ML,Consulting,6.584716252,Placed
7.615974985,0,Tier 3,Germany,100-300,2,43.5289164,68.63045423,Core CS,Healthcare,4.396175204,Placed
6.510592288,0,Tier 2,USA,300+,1,66.76550927,61.27439142,Cybersecurity,Tech,4.412885748,Not Placed
6.573839328,3,Tier 1,Germany,100-300,0,38.23529501,53.19382745,Core CS,Other,8.610302316,Placed
7.991667205,1,Tier 1,India,Top 100,2,42.41264241,79.48157838,Data Science,Tech,6.471777432,Placed
6.222270226,0,Tier 1,Germany,300+,0,55.55155146,75.79912983,Data Science,Other,4.594295094,Not Placed
6.555986639,1,Tier 1,Canada,100-300,3,69.4412416,72.73199716,Cybersecurity,Finance,5.27941484,Placed
7.626298988,2,Tier 2,UK,300+,3,68.04644989,64.90351992,Cybersecurity,Finance,7.127930682,Placed
7.712198001,0,Tier 1,USA,100-300,4,65.93303131,75.53657335,Cybersecurity,Finance,4.358582949,Placed
5.64957254,2,Tier 2,Germany,Top 100,0,100.0,91.75667572,Cybersecurity,Finance,3.329497234,Placed
7.504649348,0,Tier 3,USA,Top 100,2,76.42671828,69.27051108,Core CS,Other,4.499617366,Placed
7.837529436,0,Tier 1,Germany,Top 100,0,79.61850727,60.34370415,Cybersecurity,Other,5.823852008,Placed
6.734508111,0,Tier 2,India,300+,3,41.75293369,54.36926418,Cybersecurity,Consulting,5.794352921,Placed
7.285002231,2,Tier 1,Germany,300+,2,58.71021495,81.36820664,Core CS,Finance,4.635618086,Placed
5.913140788,4,Tier 3,UK,300+,2,68.66432598,40.80337103,Cybersecurity,Manufacturing,4.845172889,Not Placed
7.270949854,1,Tier 1,USA,300+,1,58.9547444,84.7398564,AI/ML,Finance,7.832869836,Placed
8.180089891,0,Tier 1,Germany,100-300,0,79.00107858,74.86301525,Cloud,Finance,3.312735466,Placed
7.23618606,0,Tier 2,Canada,300+,2,73.71513203,51.40713783,Data Science,Finance,4.614061411,Placed
7.261395812,0,Tier 3,Canada,300+,1,73.42352144,48.17931049,Core CS,Healthcare,5.241961431,Placed
6.949003772,2,Tier 2,India,100-300,1,90.47364495,57.26401234,Core CS,Other,3.301590942,Not Placed
7.105997715,2,Tier 1,UK,Top 100,0,90.92429046,62.79851425,Cybersecurity,Consulting,5.223454669,Not Placed
7.261541899,2,Tier 2,USA,100-300,4,65.7226672,70.66675864,AI/ML,Healthcare,4.861582627,Not Placed
6.540318513,4,Tier 3,Germany,300+,0,94.14916655,43.42226317,Cloud,Finance,5.897215906,Not Placed
5.84511659,2,Tier 1,Canada,300+,2,52.70728158,45.34893253,Core CS,Healthcare,3.277000186,Not Placed
8.643611912,3,Tier 2,USA,300+,2,68.78188541,67.75743568,Cybersecurity,Manufacturing,4.392818974,Not Placed
6.925290513,1,Tier 2,USA,300+,1,57.61411142,57.80203164,Cybersecurity,Consulting,5.820514018,Placed
7.325672307,0,Tier 3,USA,100-300,2,97.41947918,78.06854185,Data Science,Manufacturing,3.976983067,Placed
7.030059887,3,Tier 2,USA,100-300,3,84.73250091,64.53612152,AI/ML,Healthcare,5.484913093,Not Placed
7.21778938,1,Tier 2,Germany,300+,1,81.72805142,63.26699183,Data Science,Other,5.069888242,Not Placed
6.39006564,1,Tier 3,Canada,Top 100,0,66.64937617,66.9283496,Core CS,Manufacturing,3.373466646,Placed
6.223150377,2,Tier 1,UK,100-300,0,74.28291347,63.52010712,Core CS,Consulting,6.829471029,Not Placed
7.480586412,1,Tier 1,Germany,100-300,0,82.94123554,53.70199669,Cloud,Finance,3.449584321,Placed
6.185670808,0,Tier 1,UK,300+,1,83.08231287,57.61565773,Data Science,Healthcare,4.535270549,Not Placed
5.442126021,2,Tier 1,USA,300+,3,75.28919927,88.15167933,Cloud,Manufacturing,5.292176561,Placed
5.809710637,3,Tier 3,USA,300+,1,57.58764566,74.28497763,Core CS,Healthcare,1.457648498,Not Placed
6.916792618,0,Tier 2,USA,Top 100,1,62.96436086,70.48300118,Cybersecurity,Manufacturing,3.342769594,Placed
5.93899027,1,Tier 2,Canada,Top 100,0,80.30850767,71.03306145,Core CS,Finance,4.377085164,Not Placed
7.843113242,0,Tier 2,India,100-300,3,44.4351566,69.63712806,Cloud,Tech,4.030974669,Placed
6.691461895,0,Tier 1,Germany,100-300,2,83.32954489,45.90958099,Core CS,Tech,5.493470999,Placed
8.32264771,0,Tier 2,India,300+,3,100.0,61.41225975,Core CS,Tech,6.726857203,Placed
7.019608139,1,Tier 2,Germany,300+,1,62.09791419,50.94385131,Data Science,Finance,4.010608311,Not Placed
7.86862906,0,Tier 1,UK,100-300,0,63.53387506,89.11263678,Cloud,Other,2.711769644,Placed
7.546855459,2,Tier 1,India,300+,4,97.16152261,69.28861094,Data Science,Finance,5.408149843,Placed
7.499922876,0,Tier 1,India,300+,1,78.79101251,41.30786465,Core CS,Finance,6.160012802,Placed
5.535493683,2,Tier 1,India,300+,1,85.01506688,69.1298003,Core CS,Manufacturing,6.038667847,Not Placed
7.823565985,0,Tier 2,Germany,Top 100,3,97.66427249,51.43284091,Cybersecurity,Other,4.652557734,Placed
6.427589612,0,Tier 1,Germany,300+,2,73.95405968,92.41306337,Core CS,Manufacturing,4.86007985,Placed
7.355819046,2,Tier 2,UK,100-300,1,62.02598101,44.4388246,Cloud,Healthcare,7.392866297,Placed
6.591871349,1,Tier 2,India,100-300,0,59.37679451,76.65588834,AI/ML,Other,4.855899112,Not Placed
7.62652791,3,Tier 2,Canada,Top 100,2,81.45763087,45.49721813,Cybersecurity,Consulting,3.44294001,Placed
5.917863771,2,Tier 3,Canada,300+,1,81.38910843,60.96302005,Core CS,Consulting,6.015415596,Not Placed
7.798105662,0,Tier 3,USA,300+,3,75.98932641,72.56770919,AI/ML,Finance,4.535331942,Placed
7.085645962,2,Tier 3,Canada,300+,2,57.30510477,63.15798598,Cybersecurity,Healthcare,5.156556654,Placed
6.507085234,0,Tier 1,Canada,300+,1,62.01542802,61.66769814,Cloud,Tech,2.461286336,Not Placed
7.546578412,0,Tier 3,India,100-300,2,73.12927411,74.23699441,Data Science,Healthcare,5.061627058,Placed
6.896898097,0,Tier 3,UK,300+,2,74.66266537,60.51096923,Cloud,Manufacturing,4.261087708,Placed
6.92303019,1,Tier 2,Canada,Top 100,1,38.10484212,61.01033267,AI/ML,Consulting,4.858269002,Not Placed
6.872510214,0,Tier 1,UK,300+,3,50.98675409,67.95352544,AI/ML,Healthcare,2.875425116,Placed
7.788319769,0,Tier 1,India,100-300,2,60.64979091,76.26812377,Data Science,Consulting,3.078590166,Placed
7.930400776,2,Tier 3,Germany,300+,1,72.5355385,84.17749002,AI/ML,Finance,3.640318084,Not Placed
5.918967678,2,Tier 2,USA,300+,0,62.28928532,71.01539994,Data Science,Manufacturing,3.296620473,Not Placed
8.146900016,0,Tier 3,India,300+,0,88.27615145,69.72344903,Core CS,Tech,5.693423262,Placed
6.796838635,3,Tier 1,India,300+,0,42.8879985,85.94472094,Core CS,Healthcare,3.906393066,Not Placed
7.224953139,1,Tier 3,Canada,Top 100,3,58.50882839,83.43489461,Cybersecurity,Finance,8.812384576,Placed
7.167082834,2,Tier 3,UK,300+,3,61.03829215,73.82013985,Cybersecurity,Other,2.508767333,Placed
8.935022223,0,Tier 2,UK,Top 100,0,59.34274992,95.86566361,AI/ML,Healthcare,4.406395907,Placed
5.412249647,4,Tier 2,USA,300+,1,53.3939536,69.49873736,AI/ML,Healthcare,4.937581731,Not Placed
6.708037816,0,Tier 1,Canada,100-300,1,66.42560954,80.83878431,AI/ML,Tech,7.325633745,Placed
7.046291238,1,Tier 1,UK,Top 100,1,44.68301272,70.82736098,Cybersecurity,Manufacturing,6.563711589,Placed
7.063663637,1,Tier 1,India,100-300,1,70.23158416,51.88508508,Cloud,Other,3.474434911,Not Placed
7.277050168,2,Tier 1,Germany,100-300,3,83.8155769,59.58837466,Cloud,Manufacturing,7.384867419,Placed
7.259825275,2,Tier 3,Germany,100-300,2,61.23084854,69.41673866,Cloud,Finance,7.481411515,Placed
8.696794853,0,Tier 1,USA,100-300,2,82.51065792,57.65023234,Cloud,Tech,6.057292478,Placed
6.963901688,0,Tier 2,Canada,100-300,0,54.26192199,80.88438152,Cybersecurity,Other,7.382024406,Placed
6.976946719,3,Tier 3,USA,100-300,1,64.27280321,74.62547127,Cloud,Tech,5.119859186,Not Placed
6.973498422,3,Tier 2,Germany,100-300,1,98.46111888,46.40729688,Cloud,Finance,5.833985649,Not Placed
8.121278874,0,Tier 1,Canada,300+,0,76.25172636,43.7855097,Data Science,Finance,2.931746133,Placed
